"person_id","screening_date","sex","race","p_current_age","p_age_first_offense","p_charge","p_jail30","p_prison","p_probation","p_juv_fel_count","p_felprop_violarrest","p_murder_arrest","p_felassault_arrest","p_misdemassault_arrest","p_famviol_arrest","p_sex_arrest","p_weapons_arrest","fail_appear_two_yr","fail_appear_two_plus","current_violent","current_violent20","pending_charge","prior_conviction_F","prior_conviction_M","violent_conviction","total_convictions","p_arrest","p_property","p_traffic","p_drug","p_dui","p_domestic","p_stalking","p_voyeurism","p_fraud","p_stealing","p_trespass","years_since_last_crime","six_month","one_year","three_year","five_year","recid_two_year","recid_six_month","recid_drug2","recid_property2","recid_M2","recid_F2","recid_violent2","recid_drug6","recid_property6","recid_M6","recid_F6","recid_violent6"
139,2013-04-20,1,"Other",18,18,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,1,0.102498288843258,1,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
1396,2014-02-11,1,"African-American",30,21,37,1,5,1,0,6,0,0,0,0,0,0,0,0,0,0,26,14,12,6,26,42,10,0,13,0,0,0,0,0,7,4,2.4796372347707,0,0,1,1,"1","1","1","0","0","1","1","1","0","0","1","0"
1403,2013-12-14,1,"African-American",20,18,10,0,0,0,0,3,0,1,1,0,0,0,0,0,1,1,4,1,1,4,2,7,4,0,1,0,0,0,0,0,3,0,0.399041752224504,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1408,2014-02-06,1,"African-American",26,18,13,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,6,0,6,3,6,16,1,0,2,0,0,0,0,0,0,1,0.0246406570841889,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1418,2013-05-15,1,"Hispanic",42,37,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1.27190280629706,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1419,2014-01-24,0,"Caucasian",31,30,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.508213552361396,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1427,2013-05-10,1,"African-American",30,18,26,0,2,7,0,5,0,0,1,0,0,0,0,0,1,0,12,10,6,4,16,49,5,0,8,0,0,0,0,0,5,0,0.266427104722793,1,1,1,1,"1","0","1","0","1","0","0","0","0","0","0","0"
1428,2013-05-21,1,"African-American",22,18,13,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9,1,2,1,3,17,6,0,1,0,0,0,0,0,6,4,4.01642710472279,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1431,2014-03-05,1,"Caucasian",23,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0.0915468856947296,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1433,2013-11-23,1,"African-American",18,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,2,0,0,0,0,0,1,0,0.172142368240931,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1435,2014-03-12,1,"African-American",23,20,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3.11618754277892,0,0,0,1,"1","0","1","0","1","0","0","0","0","0","0","0"
1446,2014-02-04,1,"Caucasian",33,29,4,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,4.15177960301164,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1451,2013-02-26,1,"Caucasian",39,21,11,0,0,5,0,0,1,0,0,0,0,1,0,0,1,0,6,4,3,0,7,21,2,0,3,1,0,0,0,0,2,2,5.70773442847365,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1454,2013-10-30,1,"African-American",23,18,22,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,17,6,4,4,10,29,12,0,3,0,0,0,0,0,10,8,0.374401095140315,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1458,2013-10-10,1,"Caucasian",20,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.288329911019849,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
146,2013-02-13,1,"Caucasian",36,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0.683093771389459,0,1,1,1,"1","1","1","0","0","1","1","1","0","0","1","0"
1461,2013-08-25,1,"African-American",21,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,12,2,0,2,0,0,0,0,0,1,1,1.21047227926078,0,0,1,1,"1","1","1","0","1","0","0","1","0","1","0","0"
1463,2013-11-20,1,"African-American",33,21,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,5,1,5,10,0,0,0,0,0,0,0,0,0,0,5.46321013004791,0,0,0,0,"1","0","1","0","0","1","0","0","0","0","0","0"
1467,2013-08-07,1,"African-American",27,16,18,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,11,3,7,5,11,18,2,0,6,0,0,0,0,0,2,0,0.0970225872689938,1,1,1,1,"1","0","0","0","0","1","0","0","0","0","0","0"
1470,2013-03-17,1,"African-American",51,49,8,1,2,1,0,0,0,1,2,0,0,0,0,0,1,0,2,3,3,2,6,14,2,0,1,0,0,0,0,0,0,2,0.180355920602327,1,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
1471,2013-08-29,1,"Caucasian",19,18,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0.80201916495551,0,1,1,1,"1","1","1","0","0","1","1","1","0","0","1","0"
1479,2013-09-30,1,"African-American",49,26,8,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,1,4,1,5,3,0,1,3,0,0,0,0,0,0,0,0.232375085557837,1,1,1,1,"1","0","0","0","0","1","0","0","0","0","0","0"
1482,2013-12-16,0,"African-American",21,18,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,3,1,5,14,3,0,0,0,0,0,0,0,3,2,0.541067761806982,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1484,2013-12-04,1,"Caucasian",30,22,11,0,0,3,0,3,0,0,0,0,0,0,1,0,1,0,5,2,5,4,7,13,7,0,3,0,0,0,0,0,5,0,0.912731006160164,0,1,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
1486,2013-10-08,1,"Hispanic",23,23,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,5,0,0,0,0,0,0,0,4,3,0.0054757015742642,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1488,2013-12-23,1,"African-American",30,17,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4.96594798083504,0,0,0,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1491,2014-01-12,0,"African-American",28,24,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,3,1,6,1,0,2,0,0,0,0,0,1,0,2.34428473648186,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1493,2013-10-17,1,"Caucasian",24,21,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,6,1,0,1,0,0,0,0,0,1,1,2.06023271731691,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1497,2013-07-29,1,"Caucasian",30,15,11,0,0,5,1,0,0,1,1,0,1,1,0,0,0,0,5,1,5,5,6,16,5,0,0,0,0,0,0,0,4,3,1.14082819986311,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1499,2013-01-04,1,"African-American",26,23,11,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,5,0,5,3,5,5,0,0,1,0,0,0,0,0,0,0,0.0492813141683778,1,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
1499,2013-09-19,1,"African-American",27,23,13,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,7,0,7,3,7,11,0,0,2,0,0,0,0,0,0,0,0.715947980835045,0,1,1,1,"1","0","0","0","0","1","0","0","0","0","0","0"
15,2013-10-03,1,"African-American",21,18,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1.1694045174538,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1509,2013-01-26,1,"Hispanic",42,28,11,0,0,1,0,0,0,0,1,0,5,0,0,0,1,0,3,1,2,1,3,12,0,0,0,0,0,0,0,0,0,0,3.16666666666667,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1513,2013-01-24,1,"African-American",26,18,10,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,8,1,4,1,5,10,0,0,5,0,0,0,0,0,0,0,0.185831622176591,1,1,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
1515,2013-10-23,1,"African-American",48,22,42,0,7,1,0,3,0,5,3,0,0,3,0,0,0,0,19,16,11,13,27,55,8,0,8,2,0,0,0,0,4,3,12.6913073237509,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1516,2013-04-27,1,"Hispanic",42,33,31,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,27,3,13,6,16,38,6,0,3,0,0,0,0,0,6,0,1.91666666666667,0,0,1,1,"1","0","0","0","0","1","0","0","0","0","0","0"
1522,2013-02-04,1,"African-American",20,18,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,0,2,0,2,3,0,0,4,0,0,0,0,0,0,0,2.18035592060233,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1523,2013-04-27,0,"Other",39,29,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1.78559206023272,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1526,2013-12-12,1,"African-American",34,19,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,3,11,0,0,1,0,0,0,0,0,0,0,2.21594798083504,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
153,2013-09-09,1,"African-American",28,22,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5.37440109514031,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1534,2013-05-06,1,"African-American",27,19,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,1,2,1.80201916495551,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1538,2013-03-22,1,"Caucasian",41,38,10,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5,0,3,1,3,10,0,0,0,1,0,0,0,0,0,0,1.81023271731691,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1540,2013-02-17,1,"African-American",22,21,10,0,0,0,0,2,0,1,0,0,0,0,5,0,1,0,2,0,1,0,1,12,2,0,2,1,0,0,0,0,2,0,0.763689253935661,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1544,2013-10-26,1,"Caucasian",28,18,33,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,21,11,6,13,17,30,22,0,3,0,0,0,0,0,22,8,0.291067761806982,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1548,2013-09-08,1,"African-American",25,18,10,0,0,1,0,1,0,0,0,0,0,3,2,0,0,0,2,1,4,2,5,11,2,0,2,0,0,0,0,0,2,0,1.4072553045859,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1559,2014-03-05,1,"Caucasian",22,16,7,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,2,4,0,0,2,0,0,0,0,0,0,0,4.69952087611225,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1565,2013-10-29,1,"African-American",33,24,29,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,2,16,0,18,55,0,0,3,0,0,0,0,0,0,0,2.57939767282683,0,0,1,1,"1","0","0","0","0","1","0","0","0","0","0","0"
1569,2013-02-17,0,"African-American",22,18,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,2,2,3,7,0,0,0,0,2,0,0,0,0,0,0.027378507871321,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1572,2013-01-19,1,"African-American",24,22,6,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,1.73237508555784,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1575,2014-01-13,1,"African-American",26,22,9,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,5,2,5,9,4,0,0,0,0,0,0,0,2,1,0.993326488706366,0,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1576,2013-05-20,1,"African-American",39,16,27,0,6,1,1,1,0,1,0,0,0,0,0,0,0,0,15,9,7,4,17,36,3,2,11,0,0,0,0,0,3,0,3.01642710472279,0,0,0,1,"1","0","0","1","1","0","1","0","0","0","0","0"
1577,2013-04-29,1,"African-American",56,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,10.5766598220397,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1581,2013-04-19,1,"Caucasian",43,32,8,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,2,5,0,7,5,0,0,4,0,0,0,0,0,0,0,3.18309377138946,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1587,2013-04-03,1,"Caucasian",52,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0.172142368240931,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
159,2013-02-26,0,"Caucasian",36,33,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,2,1,5,0,0,1,0,0,0,0,0,0,0,2.86618754277892,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1595,2013-04-27,1,"African-American",52,19,33,0,7,2,0,6,0,0,0,0,0,1,0,0,0,0,10,12,8,6,20,39,9,0,16,0,0,0,0,0,8,3,0.944045174537988,0,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1596,2013-03-15,1,"African-American",24,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,2,0,0,0,0,0,1,0,3.68309377138946,0,0,0,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1602,2013-08-10,1,"African-American",30,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5,2,0,3,0,0,0,0,0,2,1,3.24332648870637,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1604,2013-12-15,1,"African-American",33,20,5,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,1,2,1,3,9,0,0,0,0,0,0,0,0,0,0,2.45499657768652,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1607,2013-09-13,0,"African-American",24,20,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,2,11,0,0,0,0,0,0,0,0,0,0,0.102498288843258,1,1,1,1,"1","1","0","0","0","1","0","0","0","0","1","0"
1608,2013-01-12,0,"Caucasian",47,28,67,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,55,7,52,4,59,75,6,0,5,0,0,0,0,0,3,3,0.177618069815195,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
1611,2013-03-30,1,"African-American",44,22,12,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,3,4,2,9,14,0,2,5,0,0,0,0,0,0,0,3.61618754277892,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1613,2013-03-04,1,"African-American",33,25,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,5,1,0,0,0,0,0,0,0,1,0,3.75547570157426,0,0,0,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1622,2013-03-10,1,"African-American",50,46,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0.0355920602327173,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1631,2013-10-08,1,"Caucasian",45,43,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,0,0,4,0,0,0,0,0,0,0,1.80201916495551,0,0,1,1,"1","0","0","0","1","0","1","0","0","0","0","0"
1638,2013-10-04,1,"African-American",43,26,24,0,0,5,0,1,0,1,1,0,0,2,0,0,1,0,13,3,7,1,10,26,1,0,9,2,0,0,0,0,1,0,2.39356605065024,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1640,2013-01-03,1,"Caucasian",47,27,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1.7460643394935,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1642,2014-03-18,1,"Caucasian",27,26,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0,1,0,1.26916495550992,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1648,2013-11-16,1,"Caucasian",46,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,1,3,0,0,0,0,0,0,0.0027378507871321,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1649,2013-11-20,1,"African-American",33,17,26,1,1,0,1,14,0,0,0,0,0,0,0,0,1,0,23,14,0,13,14,26,26,0,0,0,0,0,0,0,26,12,12.4194045174538,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1651,2013-03-13,1,"African-American",46,46,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0.0246406570841889,1,1,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
1653,2013-11-22,1,"Caucasian",29,24,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,2,2,7,3,0,0,0,0,0,0,0,3,1,4.1654688569473,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1655,2013-01-22,1,"African-American",20,19,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.36071184120465,0,0,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
1655,2014-02-14,1,"African-American",21,19,3,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1.06570841889117,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
166,2013-03-02,1,"African-American",18,18,8,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,5,3,1,2,4,6,6,0,0,0,0,0,0,0,6,3,0.118925393566051,1,1,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
166,2013-03-26,1,"African-American",18,18,13,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,7,4,1,3,5,13,7,0,0,0,0,0,0,0,7,3,0.0684462696783025,1,1,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
1660,2013-02-06,1,"African-American",24,18,28,1,2,2,0,10,0,0,0,0,0,0,0,0,1,0,22,9,2,9,11,27,19,0,8,0,0,0,0,0,19,8,0.0164271047227926,1,1,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
1668,2013-03-26,1,"African-American",33,16,24,0,3,6,2,0,0,0,1,0,0,0,0,0,1,0,12,4,15,0,19,39,1,0,8,0,0,0,0,0,0,1,1.57118412046543,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1669,2013-01-29,0,"Caucasian",27,18,12,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,11,1,7,1,8,19,0,0,2,0,0,0,0,0,0,0,0.280116358658453,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1670,2013-04-05,1,"African-American",20,20,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,8,2,0,2,0,0,0,0,0,2,1,0.435831622176591,1,1,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
1670,2014-02-01,1,"African-American",21,20,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,6,2,1,1,3,12,2,0,2,0,0,0,0,0,2,1,0.823921971252567,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1680,2013-03-29,1,"Caucasian",47,29,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,9,18,0,5,4,0,0,0,0,0,0,0,3.45225872689938,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1681,2013-02-05,1,"African-American",47,31,10,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,5,1,4,1,5,16,0,1,3,0,0,0,0,0,0,0,0.360711841204654,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1682,2013-04-20,1,"Caucasian",37,33,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,3.01368925393566,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1688,2013-01-26,1,"African-American",21,19,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,3,15,2,0,3,0,0,0,0,0,0,2,0.438569472963723,1,1,1,1,"1","1","1","0","1","0","0","1","0","1","0","0"
1689,2013-05-05,1,"Caucasian",51,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,0,0,2,1,0,0,0,0,0,0,0.215947980835044,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1692,2013-07-26,1,"Caucasian",44,43,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.132614647501711,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1697,2013-01-08,1,"Other",22,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,1,0,2,0,0,0,0,0,1,1,0.169404517453799,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
170,2013-02-25,1,"African-American",24,18,5,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,3,2,2,1,4,12,2,0,2,0,0,0,0,0,2,0,3.19130732375086,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1702,2013-06-03,1,"African-American",30,23,35,0,0,5,0,3,0,1,1,0,0,0,0,0,0,0,28,3,16,5,19,65,3,0,3,2,0,0,0,0,3,0,0.996064339493498,0,1,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
1709,2014-02-11,1,"African-American",31,18,28,0,0,4,0,2,0,0,3,0,0,0,0,0,1,0,12,1,17,3,18,37,2,0,3,0,0,0,0,0,2,0,1.15451745379877,0,0,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
1715,2013-03-25,1,"African-American",40,21,15,0,0,2,0,0,0,3,4,0,0,0,0,0,1,0,9,2,2,5,4,21,1,0,2,0,0,0,0,0,1,1,2.67214236824093,0,0,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
1715,2013-03-28,1,"African-American",40,21,16,0,0,2,0,0,0,3,5,0,0,0,0,0,1,0,11,3,2,7,5,24,1,0,2,0,0,0,0,0,1,1,0.0109514031485284,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
1718,2013-05-21,1,"African-American",22,15,16,0,1,5,0,2,0,0,0,0,0,0,0,0,1,0,12,4,3,1,7,36,6,0,7,0,0,0,0,0,6,4,0.785592060232717,0,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
1719,2014-02-18,1,"African-American",59,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20.5109514031485,0,0,0,0,"1","0","0","0","1","0","0","0","0","0","0","0"
1727,2013-02-20,0,"African-American",49,48,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,5,0,0,0,0,0,0,0,5,0,0.468685831622177,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1729,2013-04-08,1,"African-American",36,35,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1.49332648870637,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
173,2013-11-17,1,"African-American",31,18,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,6,17,0,0,10,0,0,0,0,0,0,0,3.55475701574264,0,0,0,1,"1","0","1","0","1","0","0","0","0","0","0","0"
1730,2014-03-04,1,"African-American",45,22,18,0,2,1,0,0,0,0,0,0,0,9,0,0,0,0,16,5,3,0,8,22,0,0,4,0,0,0,0,0,0,0,8.25273785078713,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
1737,2013-09-10,0,"African-American",32,18,23,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,13,0,6,8,6,22,5,1,2,0,0,0,0,0,3,0,0.135352498288843,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
174,2013-11-18,1,"African-American",35,34,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,7,0,0,2,0,0,0,0,0,0,0,0.0602327173169062,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
1741,2013-02-09,1,"African-American",21,18,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,5,3,5,7,5,0,1,0,0,0,0,0,5,1,0.174880219028063,1,1,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
1741,2013-05-07,1,"African-American",21,18,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,5,4,6,11,7,0,1,0,0,0,0,0,7,2,0.246064339493498,1,1,1,1,"1","1","0","1","1","0","1","0","1","1","0","1"
175,2013-03-19,1,"Caucasian",38,38,3,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,2,0,2,0,0,0.0109514031485284,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
176,2013-09-06,1,"African-American",38,17,21,1,3,0,0,4,0,2,0,0,0,0,0,0,0,0,7,9,4,6,13,22,6,0,6,1,0,0,0,0,6,2,0.69678302532512,0,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
177,2013-11-13,1,"African-American",20,19,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1.28011635865845,0,0,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
